   4.1287736e+00   1.7007136e+01   4.3563313e-03   3.0063683e+00  -2.0723427e+01  -1.4137044e+04   1.7566139e+00  -2.2858482e+01   2.5437282e+01
   4.4692837e+00   1.9944126e+01  -2.4113651e-01   4.8211655e+00  -2.5616651e+01  -1.1436624e+04   2.1673289e+00  -2.9679418e+01   3.9353718e+01
   4.7621251e+00   2.2652939e+01  -3.6502863e-01   3.5035702e+00  -3.0133721e+01  -9.7222643e+03   2.3253622e+00  -3.3097428e+01   4.1718928e+01
   3.8900173e+00   1.5100409e+01  -5.6750686e-02   5.9104087e+00  -2.1787739e+01  -1.3446462e+04   2.6584988e+00  -7.4831618e+01   5.2751418e+01
   3.8900173e+00   1.5100409e+01  -5.6750686e-02   5.9104087e+00  -2.1787739e+01  -1.3446462e+04   2.6584988e+00  -7.4831618e+01   5.2751418e+01
   3.5171696e+00   1.2332879e+01  -5.6881358e-03   3.6711465e+00  -1.8127546e+01  -1.6161482e+04   2.0791243e+00  -3.2044534e+01   4.6449334e+01
   8.1046232e+00   6.5642314e+01  -1.6989020e-01   8.2041222e+01  -3.9163161e+01  -7.4807036e+03   3.1859692e+00  -1.7407868e+02   2.2341168e+02
   3.3246975e+00   1.1026107e+01  -1.9609353e-02   3.2623678e+00  -2.0032420e+01  -1.4624694e+04   1.5060513e+00  -1.8906280e+01   2.7802480e+01
   3.7429546e+00   1.3984282e+01  -1.2736211e-02   3.2208988e+00  -2.3450622e+01  -1.2492974e+04   1.9243439e+00  -3.3356808e+01   2.9648808e+01
   3.8135121e+00   1.4518130e+01  -1.3935280e-02   3.2690239e+00  -2.4218554e+01  -1.2096841e+04   1.9712841e+00  -3.4669111e+01   3.0167611e+01
   3.9206346e+00   1.5342861e+01  -4.2691872e-02   3.5201413e+00  -2.3196754e+01  -1.2629698e+04   2.2280900e+00  -4.4114639e+01   3.7522639e+01
   3.4964954e+00   1.2203866e+01  -3.0184662e-02   3.4502583e+00  -2.3760266e+01  -1.2330165e+04   1.8714628e+00  -3.7812509e+01   2.6230809e+01
   3.7245772e+00   1.3850401e+01  -3.0236899e-02   3.2507651e+00  -2.5041924e+01  -1.1699101e+04   1.7317111e+00  -2.5742489e+01   2.6490189e+01
   4.0541413e+00   1.6405151e+01  -1.3408033e-02   3.3024181e+00  -2.3038528e+01  -1.2716437e+04   2.0075991e+00  -3.3356808e+01   2.9908208e+01
   4.0541413e+00   1.6405151e+01  -1.3408033e-02   3.3024181e+00  -2.3038528e+01  -1.2716437e+04   2.0075991e+00  -3.3356808e+01   2.9908208e+01
   4.1908055e+00   1.7531076e+01   5.7134567e-03   3.3006530e+00  -2.3487843e+01  -1.2473176e+04   2.3023834e+00  -2.8885940e+01   5.3270240e+01
   3.5144902e+00   1.2313945e+01  -2.0118267e-02   3.6751950e+00  -1.8091247e+01  -1.6193909e+04   1.7968705e+00  -2.7833001e+01   3.1479901e+01
   5.0571741e+00   2.5541315e+01  -6.2198395e-03   2.6544123e+00  -2.7514903e+01  -1.0647612e+04   1.9797740e+00  -2.3896085e+01   2.5711885e+01
   4.8699742e+00   2.3690975e+01   3.9043876e-03   3.2823079e+00  -3.0345877e+01  -9.6542934e+03   2.7841439e+00  -7.2741095e+01   4.1718995e+01
   2.5982307e+00   6.7220032e+00  -8.7071083e-02   5.1320165e+00  -1.5304244e+01  -1.9142925e+04   1.5420581e+00  -2.7314208e+01   3.5950908e+01
   1.0598151e+01   1.1228686e+02  -2.4675235e-01   1.4578319e+02  -5.7206318e+01  -5.1212525e+03   2.8641257e+00  -2.5573095e+02   3.0059295e+02
   3.8433849e+00   1.4745106e+01  -1.6673818e-01   8.9950461e+00  -2.3586718e+01  -1.2420889e+04   2.7034848e+00  -1.3628031e+02   4.5656011e+01
   3.7432951e+00   1.3986366e+01  -4.7523199e-02   5.6092238e+00  -2.3242021e+01  -1.2605100e+04   2.3404591e+00  -5.3834865e+01   4.3031265e+01
   1.5036602e+01   2.2603285e+02  -6.6393513e-01   4.7107565e+01  -5.7955377e+01  -5.0550616e+03   3.1541942e+00  -3.0903097e+02   2.6094997e+02
   3.5345003e+00   1.2467161e+01   1.9024876e-04   3.9080087e+00  -2.2101786e+01  -1.3255399e+04   2.1728518e+00  -3.8606047e+01   4.7242847e+01
   3.8444132e+00   1.4755870e+01  -8.8925117e-03   3.4819666e+00  -2.4975998e+01  -1.1729982e+04   2.1624585e+00  -3.8865433e+01   3.9094333e+01
   7.9733776e+00   6.3559476e+01   5.9903741e-01   1.0230262e+02  -6.4062604e+01  -4.5731516e+03   2.9670590e+00  -2.1451577e+02   2.3442877e+02
   2.0293000e+00   4.1085207e+00  -1.0099833e-02   3.1140633e+00  -2.0763480e+01  -1.4109773e+04   1.5078699e-01  -1.0513634e+01   9.1708436e+00
   2.0293000e+00   4.1085207e+00  -1.0099833e-02   3.1140633e+00  -2.0763480e+01  -1.4109773e+04   1.5078699e-01  -1.0513634e+01   9.1708436e+00
   6.1061043e+00   3.7277458e+01  -4.0637078e-03   2.7868300e+00  -7.2063043e+01  -4.0654403e+03   2.6900221e+00  -3.4669142e+01   4.8555042e+01
   6.1061043e+00   3.7277458e+01  -4.0637078e-03   2.7868300e+00  -7.2063043e+01  -4.0654403e+03   2.6900221e+00  -3.4669142e+01   4.8555042e+01
   4.3372712e+00   1.8806941e+01   1.0798958e-02   3.4229155e+00  -6.1064346e+01  -4.7976933e+03   1.7134616e+00  -2.3117875e+01   2.0981575e+01
